UserID,Age,Gender,Education,Preferred Industry,career_label,Writing,Finance,Programming,Engineering,Healthcare,Design,Marketing,Technology,Entertainment,Sports,Arts
2089,52,1,1,6,Mechanical Engineer,0,0,0,0,0,0,1,0,0,0,1
2090,54,1,0,5,Graphic Designer,0,0,0,1,0,0,0,0,0,0,0
2091,21,0,0,6,Software Engineer,0,0,0,0,1,1,0,0,0,0,0
2092,58,2,0,2,Data Scientist,0,0,1,1,0,0,0,0,0,0,0
2093,37,1,0,4,Sports Coach,0,0,0,0,0,0,0,1,0,0,1
2094,47,1,0,6,Sports Coach,1,0,0,0,0,0,1,0,1,0,0
2095,48,2,0,4,Teacher,1,0,0,0,0,1,0,1,0,1,0
2096,54,2,1,4,Doctor,1,0,0,0,0,0,0,0,0,1,0
2097,51,2,0,5,Artist,1,0,0,0,0,0,1,0,0,1,0
2098,44,1,0,4,Doctor,0,0,0,0,0,0,1,0,0,1,0
2099,47,1,0,4,Doctor,1,0,1,0,0,0,1,1,0,0,1
2100,28,2,0,2,Sports Coach,1,0,0,0,0,0,0,1,1,0,0
2101,39,0,0,6,Sports Coach,1,0,0,0,1,0,1,0,1,0,0
2102,31,0,0,1,Mechanical Engineer,0,1,0,0,1,0,0,0,0,1,0
2103,31,1,0,5,Graphic Designer,0,0,1,0,1,0,0,0,0,0,0
2104,36,2,0,2,Mechanical Engineer,0,1,0,0,0,1,0,0,0,0,1
2105,37,2,0,1,Sports Coach,0,0,1,0,0,0,0,0,0,0,1
2106,18,2,1,4,Mechanical Engineer,0,0,0,1,0,0,1,0,0,0,0
2107,30,0,0,4,Sports Coach,0,0,1,0,0,0,0,1,0,1,0
2108,37,0,0,6,Data Scientist,1,0,0,0,0,0,0,1,0,0,0
2109,52,1,0,1,Mechanical Engineer,0,1,0,1,1,1,0,0,0,0,0
2110,36,1,1,1,Sports Coach,0,0,0,0,0,0,0,0,0,0,0
2111,55,1,0,0,Marketing Manager,0,0,0,1,0,1,0,0,1,0,0
2112,39,1,1,6,Marketing Manager,0,0,1,0,0,1,0,0,0,0,0
2113,43,0,0,6,Artist,0,0,0,0,0,1,0,0,1,0,0
2114,25,0,0,4,Artist,0,0,0,0,0,0,1,1,0,0,0
2115,51,1,0,5,Financial Analyst,0,1,0,1,0,1,1,0,1,0,0
2116,22,1,0,5,Doctor,0,0,0,0,0,0,0,0,1,1,0
2117,55,0,0,4,Teacher,0,1,0,0,0,0,1,0,0,0,1
2118,53,1,0,6,Marketing Manager,0,0,0,1,0,0,0,0,0,0,1
2119,49,1,0,4,Marketing Manager,0,0,0,0,1,0,1,0,0,1,0
2120,52,1,1,0,Data Scientist,0,0,1,0,0,1,1,0,0,0,0
2121,51,2,0,6,Doctor,0,0,0,0,0,0,0,1,1,0,0
2122,45,0,0,5,Doctor,0,0,1,0,0,0,0,0,1,0,0
2123,54,2,0,5,Financial Analyst,0,0,0,0,0,0,1,0,1,1,0
2124,41,0,1,3,Artist,0,0,0,0,0,1,1,0,1,0,0
2125,53,0,0,2,Mechanical Engineer,0,0,0,1,0,0,0,0,0,0,0
2126,49,2,1,2,Software Engineer,0,0,1,0,0,0,0,0,0,0,1
2127,48,0,0,2,Marketing Manager,0,0,0,0,0,0,0,0,0,1,1
2128,46,1,0,2,Artist,0,0,0,1,0,0,1,0,1,0,0
2129,42,1,0,6,Marketing Manager,0,1,0,0,0,0,0,1,0,1,0
2130,43,2,0,6,Artist,0,0,1,0,1,0,0,0,0,0,0
2131,55,2,0,6,Doctor,1,0,0,1,0,0,1,0,0,0,0
2132,28,0,0,6,Marketing Manager,0,1,1,1,1,0,1,0,0,0,0
2133,30,1,0,0,Marketing Manager,0,1,0,1,0,1,0,0,0,0,1
2134,36,2,1,3,Graphic Designer,0,0,1,0,0,0,1,0,0,0,1
2135,47,0,0,3,Marketing Manager,0,0,0,0,0,1,0,0,0,1,0
2136,55,2,0,2,Artist,1,1,0,0,0,1,0,0,1,0,0
2137,37,0,0,5,Marketing Manager,0,0,0,0,0,1,0,1,0,0,0
2138,57,2,0,1,Mechanical Engineer,1,0,0,0,0,0,0,1,0,0,0
2139,43,0,0,1,Software Engineer,0,1,0,1,0,1,0,0,0,1,0
2140,52,0,1,0,Marketing Manager,1,0,0,0,0,0,1,0,0,0,0
2141,29,1,0,3,Data Scientist,1,0,0,0,1,0,0,0,0,0,0
2142,50,2,0,1,Artist,0,0,1,0,0,0,1,1,0,0,1
2143,20,1,0,5,Graphic Designer,1,0,0,0,0,0,0,0,0,1,0
2144,29,2,0,4,Data Scientist,0,0,0,0,0,0,1,0,0,0,1
2145,48,1,0,3,Sports Coach,1,0,0,0,1,0,0,0,0,0,0
2146,37,0,1,4,Sports Coach,0,1,0,0,0,1,0,0,0,0,0
2147,42,1,1,1,Doctor,1,0,1,0,0,0,1,0,1,0,0
2148,43,1,0,4,Marketing Manager,0,1,0,0,0,0,0,0,0,1,0
2149,28,0,0,5,Graphic Designer,0,0,0,0,0,1,0,0,0,1,0
2150,35,2,0,0,Software Engineer,0,0,1,0,1,0,1,0,0,0,0
2151,39,2,0,6,Mechanical Engineer,1,0,0,0,0,1,0,0,0,0,1
2152,51,0,1,3,Data Scientist,0,0,0,0,0,0,0,0,0,1,0
2153,54,0,0,3,Financial Analyst,0,0,1,0,1,0,1,0,0,1,0
2154,46,1,0,2,Teacher,1,0,0,0,0,0,1,0,1,0,0
2155,39,2,1,6,Mechanical Engineer,1,0,0,0,0,0,0,0,0,0,0
2156,20,1,0,2,Artist,0,0,0,0,0,1,0,1,1,0,0
2157,31,2,1,5,Sports Coach,0,0,1,0,0,0,0,0,1,0,0
2158,51,1,0,2,Marketing Manager,0,0,0,0,0,0,0,1,0,1,0
2159,52,0,0,3,Sports Coach,0,0,0,0,1,1,0,0,1,0,0
2160,28,2,0,2,Marketing Manager,1,1,1,0,0,0,0,1,0,0,0
2161,40,1,1,5,Mechanical Engineer,0,0,1,0,0,0,0,0,0,1,0
2162,58,2,0,6,Mechanical Engineer,0,1,0,0,0,1,0,1,0,0,0
2163,49,2,0,2,Marketing Manager,0,1,0,0,1,1,0,0,0,0,0
2164,56,0,0,0,Sports Coach,0,1,1,1,0,0,1,0,0,0,0
2165,37,0,1,2,Marketing Manager,0,1,0,0,0,0,0,0,0,0,0
2166,26,1,0,3,Graphic Designer,0,1,0,0,1,0,0,0,0,0,0
2167,30,2,1,1,Doctor,0,0,0,0,1,1,0,0,0,0,0
2168,45,2,0,5,Sports Coach,0,1,0,1,1,0,0,0,0,0,0
2169,19,2,1,6,Graphic Designer,0,0,0,0,0,1,0,0,0,0,0
2170,23,2,0,1,Graphic Designer,0,1,0,0,0,1,0,0,1,1,0
2171,59,2,1,3,Artist,0,1,0,0,0,0,0,0,0,0,0
2172,48,1,1,3,Sports Coach,0,0,0,0,0,1,0,0,0,0,0
2173,51,0,0,1,Teacher,0,0,1,0,1,1,0,0,0,1,0
2174,20,1,1,4,Graphic Designer,1,0,0,0,0,1,0,1,0,0,0
2175,42,0,1,3,Financial Analyst,1,0,0,0,0,0,0,0,0,0,1
2176,46,1,0,5,Data Scientist,1,0,0,1,0,1,0,0,0,0,0
2177,44,2,0,5,Artist,0,0,0,0,0,0,1,0,1,0,0
2178,25,2,0,2,Mechanical Engineer,0,0,0,0,0,0,0,1,1,0,0
2179,37,2,0,0,Doctor,0,1,1,0,0,0,0,0,0,1,1
2180,32,0,0,0,Data Scientist,1,0,1,1,0,0,1,0,0,0,0
2181,50,0,1,3,Marketing Manager,0,0,1,0,0,0,0,1,0,0,0
2182,21,2,0,3,Financial Analyst,0,0,1,1,0,0,0,1,0,0,0
2183,50,1,0,2,Artist,0,1,0,0,0,1,0,0,0,0,1
2184,32,1,0,0,Teacher,1,0,0,0,0,0,1,0,0,1,0
2185,50,1,0,0,Marketing Manager,0,1,1,0,0,0,0,1,0,0,0
2186,53,2,0,6,Software Engineer,1,0,0,0,1,0,0,0,0,1,0
2187,28,0,0,5,Graphic Designer,1,0,1,0,1,0,0,0,0,0,1
2188,32,1,0,3,Data Scientist,0,1,0,1,1,1,0,0,0,0,0
2189,48,1,0,1,Software Engineer,0,1,0,0,0,1,0,0,0,0,1
2190,46,1,0,5,Sports Coach,0,0,1,0,0,0,0,1,0,0,0
2191,44,1,0,0,Sports Coach,0,0,0,0,0,0,0,0,0,1,1
2192,47,1,0,5,Artist,0,1,0,0,0,0,1,0,0,0,1
2193,42,2,0,1,Artist,0,0,0,1,0,1,0,0,0,0,0
2194,41,0,1,1,Graphic Designer,0,0,0,0,0,0,0,0,0,0,0
2195,34,2,1,0,Data Scientist,0,0,1,0,0,0,0,0,0,0,0
2196,43,2,0,1,Mechanical Engineer,0,1,0,1,0,0,1,1,0,0,0
2197,31,0,0,1,Teacher,0,0,0,0,0,0,1,0,1,1,0
2198,24,2,0,0,Financial Analyst,0,0,0,0,0,0,1,0,1,0,0
2199,29,2,0,5,Data Scientist,0,1,0,1,0,0,0,0,0,1,0
2200,59,0,0,6,Artist,0,0,0,0,0,0,0,0,1,0,0
2201,28,0,1,5,Sports Coach,0,0,1,1,0,0,0,0,0,0,0
2202,36,0,0,4,Artist,0,0,0,0,0,0,1,1,0,0,1
2203,35,1,0,3,Teacher,1,0,0,1,0,1,0,0,1,0,0
2204,44,2,0,5,Financial Analyst,0,0,1,0,1,0,1,0,0,0,1
2205,45,0,1,1,Doctor,0,1,0,0,0,0,1,0,0,0,0
2206,49,2,0,1,Graphic Designer,1,0,1,0,0,0,0,0,0,1,0
2207,34,0,0,2,Graphic Designer,0,1,0,0,0,0,1,1,0,0,0
2208,51,2,0,4,Marketing Manager,0,0,0,0,1,1,0,0,0,0,0
2209,43,0,0,4,Mechanical Engineer,0,0,0,0,0,0,0,1,1,0,0
2210,34,2,1,4,Financial Analyst,0,0,0,0,0,0,0,0,0,1,0
2211,27,1,1,5,Mechanical Engineer,0,1,0,0,0,0,1,0,1,0,0
2212,24,0,0,4,Doctor,0,0,1,1,1,0,0,0,0,0,0
2213,56,2,0,2,Artist,0,1,0,0,0,0,0,1,1,0,0
2214,33,2,0,4,Software Engineer,0,1,1,0,0,0,1,1,0,0,0
2215,31,2,0,0,Graphic Designer,1,1,0,0,0,0,0,1,1,0,0
2216,40,0,1,3,Mechanical Engineer,1,0,0,0,0,1,0,0,0,1,0
2217,39,2,1,0,Marketing Manager,1,0,0,0,1,1,0,0,0,0,0
2218,58,0,0,6,Financial Analyst,0,1,0,1,0,0,1,0,0,0,0
2219,45,0,0,1,Data Scientist,0,0,0,0,0,0,0,0,1,1,0
2220,25,2,0,5,Marketing Manager,0,0,0,1,0,1,0,0,0,0,0
2221,57,0,1,6,Marketing Manager,0,1,0,0,0,1,1,1,0,0,0
2222,44,1,0,5,Graphic Designer,1,0,1,0,0,0,0,1,0,0,0
2223,44,0,1,3,Sports Coach,0,0,0,0,0,0,0,0,0,0,0
2224,41,0,1,2,Doctor,0,0,0,0,0,0,0,1,0,0,0
2225,28,1,0,5,Sports Coach,1,0,0,0,1,0,1,0,1,0,0
2226,40,0,0,0,Financial Analyst,1,0,0,0,1,0,0,1,0,0,0
2227,52,2,0,0,Software Engineer,0,0,0,0,1,1,0,0,0,0,1
2228,18,0,0,6,Software Engineer,0,0,0,0,0,0,0,0,1,0,0
2229,21,0,1,6,Software Engineer,1,0,1,0,0,0,0,0,0,0,0
2230,32,1,1,0,Marketing Manager,1,0,0,0,0,0,0,0,0,0,0
2231,28,0,0,4,Financial Analyst,0,0,0,0,0,1,1,0,0,1,0
2232,47,0,1,4,Doctor,1,0,0,0,0,1,0,0,1,0,0
2233,44,0,0,2,Marketing Manager,0,0,0,0,0,1,0,1,0,0,0
2234,32,2,1,5,Artist,1,0,0,0,0,0,0,1,0,0,0
2235,28,0,0,0,Financial Analyst,0,1,0,0,0,0,0,1,0,0,0
2236,53,1,0,3,Artist,0,1,0,0,0,1,0,1,0,0,0
2237,58,2,0,6,Teacher,1,0,0,0,0,0,0,0,0,0,1
2238,20,2,0,2,Teacher,1,0,0,0,1,1,1,0,0,0,0
2239,46,1,0,0,Mechanical Engineer,1,0,0,0,1,0,0,1,0,0,0
2240,42,0,0,3,Doctor,1,1,1,0,0,0,0,0,0,0,1
2241,29,2,0,1,Artist,1,0,0,0,0,1,0,1,0,0,0
2242,33,1,0,4,Marketing Manager,1,1,0,1,0,0,0,0,0,0,1
2243,37,2,1,1,Mechanical Engineer,0,1,0,1,0,0,1,0,0,0,0
2244,59,0,0,6,Artist,1,0,0,0,1,1,1,0,0,1,0
2245,31,2,0,5,Sports Coach,1,0,0,0,1,0,0,1,0,0,0
2246,49,1,0,3,Data Scientist,1,0,0,0,0,1,0,0,1,1,0
2247,49,1,0,3,Teacher,0,0,0,1,0,0,1,0,0,0,1
2248,34,1,0,3,Sports Coach,0,0,1,0,0,1,0,0,1,0,0
2249,32,2,0,5,Mechanical Engineer,0,1,0,0,0,1,0,1,1,0,0
2250,25,0,0,2,Teacher,1,1,0,1,1,0,0,0,0,0,0
2251,35,1,0,1,Financial Analyst,0,0,1,0,0,0,0,0,0,1,0
2252,30,1,0,6,Teacher,0,0,0,0,0,1,0,1,1,0,0
2253,57,1,0,4,Software Engineer,0,0,0,0,0,1,0,0,1,0,0
2254,32,2,1,1,Financial Analyst,0,0,0,0,0,1,0,0,0,1,0
2255,56,0,0,2,Software Engineer,1,0,0,0,0,0,1,1,1,0,0
2256,57,1,0,2,Sports Coach,1,0,1,0,0,0,0,0,1,0,0
2257,58,0,0,2,Sports Coach,0,0,0,1,0,1,0,0,1,0,0
2258,27,2,0,6,Graphic Designer,0,0,1,0,0,0,1,1,0,0,1
2259,56,0,0,6,Sports Coach,1,1,0,0,1,0,1,0,0,0,1
2260,42,1,0,5,Sports Coach,0,0,0,0,1,0,0,0,0,0,0
2261,36,1,0,1,Sports Coach,0,0,1,0,0,0,1,0,0,0,1
2262,49,2,0,3,Financial Analyst,0,1,0,0,0,0,0,0,0,1,0
2263,42,0,0,4,Software Engineer,0,0,1,1,0,1,0,0,0,0,1
2264,41,1,0,2,Artist,0,1,0,0,1,0,1,0,0,0,0
2265,59,0,0,4,Mechanical Engineer,0,1,0,1,0,0,1,0,0,0,0
2266,47,1,0,6,Marketing Manager,1,0,0,0,1,0,0,0,0,1,0
2267,51,0,0,6,Data Scientist,1,0,0,0,0,1,0,0,0,1,0
2268,39,0,1,1,Financial Analyst,0,0,1,1,0,1,0,0,0,0,0
2269,37,1,0,5,Doctor,1,0,0,1,0,1,0,0,0,1,0
2270,37,0,0,1,Artist,0,0,0,0,0,0,0,0,1,0,0
2271,52,2,0,1,Mechanical Engineer,0,0,0,0,0,0,0,0,0,1,0
2272,41,1,1,3,Teacher,0,1,0,0,1,0,0,0,0,0,0
2273,56,2,0,4,Doctor,1,0,0,0,0,0,0,1,0,0,0
2274,29,1,0,4,Sports Coach,0,1,0,1,0,0,1,0,0,0,0
2275,59,1,0,4,Artist,0,0,0,1,1,0,0,0,0,0,0
2276,31,1,0,2,Teacher,1,1,0,0,0,0,0,1,0,1,0
2277,38,1,0,1,Sports Coach,1,0,0,0,1,1,0,1,0,0,0
2278,43,2,1,5,Financial Analyst,1,0,0,0,0,1,0,0,0,0,1
2279,53,0,0,1,Doctor,1,0,0,1,0,1,1,0,0,0,0
2280,28,0,0,1,Mechanical Engineer,0,1,1,1,0,0,0,0,0,0,1
2281,55,2,0,0,Mechanical Engineer,0,1,0,0,0,1,0,1,0,0,0
2282,23,2,0,2,Marketing Manager,0,1,0,0,0,0,0,1,0,1,0
2283,41,1,0,6,Sports Coach,0,1,0,1,0,1,1,0,0,1,0
2284,19,0,0,3,Software Engineer,1,0,0,0,0,0,1,0,0,1,1
2285,34,0,0,2,Software Engineer,0,0,0,0,0,1,0,0,0,1,1
2286,60,2,0,2,Mechanical Engineer,1,1,0,0,0,0,0,0,1,0,0
2287,22,0,0,1,Financial Analyst,1,1,0,0,0,0,0,0,1,0,1
2288,41,2,0,2,Marketing Manager,0,1,0,0,0,0,0,0,0,1,0
2289,53,1,0,1,Doctor,0,1,0,1,0,0,0,0,0,0,0
2290,60,2,0,4,Marketing Manager,0,0,0,0,0,0,0,0,1,0,0
2291,57,2,1,3,Marketing Manager,1,0,0,0,1,0,0,0,0,0,0
2292,33,0,1,6,Doctor,0,0,0,0,0,1,0,1,0,0,0
2293,52,0,0,1,Data Scientist,1,0,0,0,1,1,0,1,0,0,0
2294,57,0,0,4,Teacher,0,0,0,0,0,0,1,0,0,1,1
2295,46,1,0,5,Teacher,1,0,1,1,0,0,1,0,0,0,0
2296,40,0,0,4,Data Scientist,1,0,0,1,0,1,0,0,0,0,1
2297,42,0,0,6,Mechanical Engineer,0,1,0,1,0,0,0,0,0,0,0
2298,23,1,0,1,Financial Analyst,0,0,1,1,0,1,0,0,0,0,0
2299,59,2,0,3,Graphic Designer,0,1,0,0,0,0,1,0,0,0,1
2300,60,2,0,6,Artist,0,0,0,0,1,1,0,0,0,1,0
2301,36,1,1,6,Teacher,0,0,0,0,0,1,0,0,0,0,0
2302,40,0,0,5,Financial Analyst,0,1,0,0,0,1,0,0,1,0,0
2303,28,2,1,4,Marketing Manager,0,1,0,0,0,0,0,0,0,0,0
2304,56,2,0,1,Sports Coach,1,0,0,0,0,0,0,1,0,1,0
2305,42,2,0,6,Software Engineer,1,0,0,0,0,0,0,1,0,1,0
2306,44,2,0,6,Marketing Manager,0,1,1,1,0,0,0,0,0,0,0
2307,53,0,0,4,Sports Coach,0,1,0,0,0,0,1,0,0,1,0
2308,58,2,0,6,Financial Analyst,0,0,1,0,1,0,1,0,0,0,0
2309,30,0,0,3,Mechanical Engineer,0,0,0,1,0,1,0,1,0,0,0
2310,45,1,0,2,Financial Analyst,0,0,0,1,0,0,1,1,0,0,0
2311,47,2,1,3,Doctor,1,0,0,0,1,1,0,0,0,0,0
2312,38,0,0,6,Software Engineer,0,0,0,0,0,1,0,0,0,1,0
2313,33,1,0,3,Sports Coach,1,0,0,0,0,1,0,0,1,0,0
2314,42,0,0,0,Mechanical Engineer,0,0,0,1,0,0,0,0,0,1,0
2315,23,2,1,5,Artist,0,0,0,0,0,0,1,0,0,0,0
2316,24,0,0,2,Marketing Manager,1,1,0,0,0,0,0,0,0,1,0
2317,55,0,0,2,Marketing Manager,1,0,0,0,0,0,0,0,0,1,0
2318,28,2,0,1,Mechanical Engineer,0,0,0,0,1,0,1,0,0,0,1
2319,28,0,0,6,Mechanical Engineer,1,0,0,0,1,0,0,0,0,0,0
2320,53,0,0,4,Financial Analyst,1,1,0,1,0,0,1,1,0,0,0
2321,22,0,0,5,Graphic Designer,0,0,0,0,0,1,0,0,1,0,0
2322,26,1,0,1,Software Engineer,1,0,0,0,0,0,1,0,0,1,1
2323,41,2,1,0,Financial Analyst,0,0,0,0,0,1,0,0,0,0,0
2324,40,2,0,5,Data Scientist,0,0,1,0,0,0,0,0,0,0,1
2325,35,1,0,2,Mechanical Engineer,0,0,0,0,0,1,0,1,1,0,0
2326,46,1,1,1,Data Scientist,0,0,0,0,0,1,0,0,1,0,0
2327,48,0,0,2,Data Scientist,0,1,0,0,0,1,0,0,0,0,1
2328,37,0,1,1,Teacher,0,0,0,0,1,0,1,0,0,0,0
2329,39,0,0,1,Artist,0,1,0,0,1,0,0,0,0,0,0
2330,60,2,0,3,Graphic Designer,0,0,1,0,0,0,0,0,0,0,1
2331,54,0,0,3,Marketing Manager,0,0,0,0,0,0,0,0,0,0,1
2332,18,0,1,3,Doctor,0,0,0,0,0,0,0,1,0,0,0
2333,43,0,0,5,Doctor,0,0,0,0,0,0,0,1,1,0,0
2334,35,0,0,2,Marketing Manager,0,0,0,0,0,0,1,1,0,0,0
2335,36,0,0,4,Artist,0,1,0,0,0,1,0,0,0,1,0
2336,57,1,0,1,Graphic Designer,0,0,0,0,0,0,1,0,0,1,1
2337,22,2,0,2,Sports Coach,0,0,0,0,0,1,0,0,0,1,0
2338,43,1,0,5,Teacher,1,0,0,1,0,0,0,0,0,0,0
2339,21,0,1,5,Teacher,0,1,0,1,0,0,0,0,0,0,0
2340,50,2,0,5,Financial Analyst,0,0,0,0,1,1,0,1,0,0,0
2341,48,2,0,0,Teacher,0,0,0,0,1,1,1,1,0,0,0
2342,49,2,0,2,Sports Coach,0,0,0,0,1,0,1,0,0,1,0
2343,28,0,0,1,Doctor,0,1,0,0,0,0,1,0,0,0,1
2344,34,2,0,0,Data Scientist,0,0,0,1,0,1,0,0,0,0,0
2345,29,0,0,5,Data Scientist,0,0,0,0,0,0,1,0,0,0,1
2346,60,2,0,6,Marketing Manager,0,0,0,0,0,0,1,0,1,0,1
2347,42,2,1,2,Software Engineer,0,0,0,0,0,0,0,0,0,1,0
2348,36,1,1,1,Data Scientist,1,0,0,0,0,0,0,0,0,0,0
2349,39,1,0,1,Data Scientist,0,0,0,0,0,0,0,0,0,1,0
2350,21,2,0,4,Marketing Manager,0,1,0,1,0,0,0,0,1,0,0
2351,30,0,0,2,Artist,1,0,0,1,0,0,1,0,0,0,0
2352,31,1,0,2,Mechanical Engineer,0,0,1,1,0,0,0,1,0,0,0
2353,33,1,0,1,Artist,0,0,1,1,0,1,0,0,0,1,0
2354,30,0,0,2,Artist,1,0,0,1,0,0,0,0,0,1,0
2355,47,2,0,1,Teacher,0,0,0,0,0,1,1,0,0,0,1
2356,34,2,1,2,Marketing Manager,1,0,0,0,1,0,1,0,0,0,0
2357,32,0,0,4,Sports Coach,0,0,1,0,1,0,1,0,0,1,0
2358,55,0,1,0,Artist,1,1,0,0,0,0,0,0,0,1,0
2359,56,0,0,1,Teacher,0,0,0,0,0,1,1,0,0,0,1
2360,56,2,0,1,Teacher,0,0,0,0,0,0,0,1,0,0,0
2361,22,2,0,4,Sports Coach,0,1,0,0,0,0,0,0,1,1,0
2362,29,2,0,3,Sports Coach,0,1,1,0,1,0,0,0,0,0,0
2363,23,0,0,6,Software Engineer,0,1,0,1,0,0,0,0,0,0,1
2364,28,1,0,3,Doctor,0,1,0,0,1,0,0,0,0,0,0
2365,22,1,0,6,Teacher,0,0,0,0,1,1,1,0,0,0,1
2366,57,0,0,2,Software Engineer,1,0,1,0,0,0,0,0,1,0,0
2367,56,2,0,6,Sports Coach,1,0,0,0,1,0,0,0,0,0,0
2368,32,1,0,1,Software Engineer,0,0,0,1,0,0,1,0,1,0,0
2369,55,0,0,5,Financial Analyst,0,0,0,0,0,1,1,1,0,0,0
2370,46,0,1,1,Software Engineer,1,0,1,0,0,0,0,0,1,0,0
2371,47,1,0,4,Marketing Manager,0,0,1,1,0,0,0,1,0,0,0
2372,29,0,0,4,Software Engineer,0,0,1,0,0,0,0,0,1,0,0
2373,29,1,0,3,Financial Analyst,0,1,0,0,1,0,0,0,0,0,0
2374,20,1,0,6,Financial Analyst,1,0,1,0,0,0,0,0,1,1,0
2375,46,1,0,5,Sports Coach,0,0,1,0,1,0,1,0,0,1,0
2376,47,2,0,6,Graphic Designer,0,0,1,0,0,0,0,1,0,0,1
2377,47,2,1,6,Sports Coach,0,0,0,0,1,0,0,0,0,0,0
2378,49,2,0,6,Mechanical Engineer,1,1,0,0,0,0,0,0,1,0,1
2379,22,2,0,1,Software Engineer,0,1,0,1,1,1,1,0,0,0,0
2380,42,0,1,4,Financial Analyst,1,0,1,0,0,0,1,0,0,0,0
2381,32,2,0,5,Financial Analyst,0,0,0,1,1,0,0,0,0,0,0
2382,31,0,1,6,Teacher,0,1,0,0,0,0,0,0,0,0,0
2383,31,2,0,2,Sports Coach,0,1,0,0,0,0,0,1,0,1,0
2384,40,2,0,5,Sports Coach,0,1,1,0,0,0,0,0,1,0,1
2385,34,0,0,2,Artist,0,1,0,0,0,0,0,0,1,0,0
2386,32,0,0,3,Doctor,0,1,0,0,0,0,0,0,0,0,1
2387,49,0,0,1,Sports Coach,1,0,1,0,1,0,0,0,0,0,1
2388,39,1,0,0,Mechanical Engineer,1,0,0,0,0,1,1,0,0,1,0
2389,28,1,0,6,Mechanical Engineer,0,0,0,0,1,1,0,0,0,1,0
2390,53,1,0,6,Marketing Manager,1,0,0,1,0,0,1,0,0,1,0
2391,29,0,0,3,Marketing Manager,1,0,0,1,0,0,0,1,0,0,0
2392,54,2,0,5,Teacher,0,0,0,0,1,0,1,0,1,0,0
2393,21,2,0,6,Doctor,1,0,0,0,1,0,0,0,1,0,0
2394,34,0,0,2,Marketing Manager,1,0,1,0,1,0,1,0,1,0,0
2395,54,2,1,2,Teacher,0,1,1,0,0,0,0,0,0,0,1
2396,23,1,1,4,Software Engineer,0,0,0,0,0,1,0,1,0,0,0
2397,37,0,1,1,Artist,1,1,0,0,0,0,0,0,0,1,0
2398,48,0,0,2,Financial Analyst,1,1,0,0,0,0,0,0,1,0,0
2399,24,2,0,4,Data Scientist,0,0,1,0,0,0,0,0,1,0,1
2400,37,2,1,4,Artist,1,0,0,0,0,0,0,0,0,0,0
2401,37,2,0,5,Artist,1,0,0,0,1,0,0,0,0,1,0
2402,58,0,1,4,Data Scientist,1,0,0,0,0,0,0,0,1,0,0
2403,32,1,0,6,Sports Coach,0,0,0,0,0,0,1,0,0,1,0
2404,34,0,0,3,Doctor,0,0,0,1,0,0,0,0,0,0,1
2405,18,1,1,6,Teacher,0,1,0,1,0,0,0,0,0,0,0
2406,52,2,0,0,Sports Coach,0,1,1,0,0,0,0,0,1,0,0
2407,37,0,0,6,Software Engineer,0,0,1,0,1,0,0,0,1,0,0
2408,28,2,0,0,Mechanical Engineer,0,0,1,0,0,1,0,0,0,0,1
2409,50,2,0,4,Marketing Manager,0,0,1,0,0,0,0,0,1,1,0
2410,24,1,0,0,Doctor,0,1,0,0,0,0,1,0,0,1,0
2411,54,2,1,0,Financial Analyst,0,0,0,0,0,0,0,0,0,1,0
2412,34,1,0,2,Data Scientist,0,0,0,1,0,0,0,0,0,0,1
2413,21,0,0,1,Doctor,0,0,0,1,0,0,0,0,1,0,0
2414,44,0,1,0,Graphic Designer,0,0,1,0,0,0,0,0,0,0,0
2415,50,0,0,2,Artist,0,0,0,0,0,1,1,0,0,1,0
2416,29,1,0,5,Graphic Designer,0,0,0,0,0,0,1,0,0,0,1
2417,44,2,0,2,Financial Analyst,0,0,1,0,0,0,1,0,0,1,1
2418,47,1,0,4,Data Scientist,1,0,0,0,0,0,0,0,1,0,0
2419,48,1,0,3,Graphic Designer,1,0,0,1,1,0,0,0,0,0,0
2420,31,1,0,6,Financial Analyst,1,1,0,1,0,1,0,1,0,0,0
2421,57,1,0,6,Teacher,0,0,0,0,0,0,0,1,0,0,0
2422,26,0,0,1,Marketing Manager,0,0,1,0,0,0,0,0,0,1,0
2423,25,2,0,2,Marketing Manager,0,0,0,1,0,0,1,0,0,0,1
2424,24,2,0,5,Graphic Designer,0,0,0,1,1,0,0,0,0,0,0
2425,44,1,0,0,Marketing Manager,0,1,0,0,0,1,0,0,1,0,1
2426,43,2,0,2,Software Engineer,0,0,1,0,1,0,0,0,0,0,0
2427,31,1,0,4,Mechanical Engineer,0,0,0,0,0,0,1,0,1,0,0
2428,32,1,0,0,Software Engineer,0,0,1,1,0,0,0,0,0,1,0
2429,56,2,0,5,Marketing Manager,0,0,1,0,1,1,1,0,0,0,0
2430,48,1,0,1,Doctor,0,0,1,1,0,1,0,0,0,0,1
2431,50,2,0,0,Software Engineer,1,0,0,1,1,0,0,0,0,0,0
2432,19,2,0,1,Data Scientist,1,0,0,1,1,0,0,0,0,0,0
2433,41,1,0,0,Graphic Designer,1,0,0,1,0,1,0,0,0,0,0
2434,32,2,0,5,Teacher,0,1,1,0,0,0,0,0,0,1,0
2435,40,2,1,1,Doctor,0,1,0,0,0,0,0,0,0,0,1
2436,40,1,1,4,Mechanical Engineer,1,1,0,0,0,0,0,1,0,0,0
